id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
913598658797632555,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,373744799,Eliseo,,East Village,32.700355035833134,-117.14579845950428,Entire home/apt,90,31,1,2023-09-05,1,2,158,1,
913618155954748564,Home in San Diego · 7 bedrooms · 9 beds · 3.5 baths,14767766,Eli,,College Area,32.77088861822259,-117.0686208988042,Entire home/apt,375,31,0,,,7,359,0,
910785653823654834,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,49791314,Christina,,Midtown,32.73928,-117.17637,Entire home/apt,99,31,0,,,2,347,0,
910884507146005050,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,316268081,Luda,,North City,32.95481,-117.23683,Entire home/apt,139,31,1,2023-08-02,0.63,1,226,1,
910946499246861303,Condo in San Diego · 4 bedrooms · 6 beds · 2 baths,3017970,Surf Style,,La Jolla,32.8289745,-117.2778306,Entire home/apt,508,3,0,,,156,231,0,"STR-05000L, 643759"
913636600375625020,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,257656149,Barron,,Normal Heights,32.7576045712571,-117.11620953439329,Entire home/apt,168,20,16,2023-08-28,5.27,1,36,16,"STR-08307L, 649663"
911070348373334351,Home in San Diego · ★5.0 · 3 bedrooms · 5 beds · 2 baths,519301299,Adam,,Park West,32.7308337,-117.1687262,Entire home/apt,384,2,3,2023-09-04,1.06,1,166,3,"STR-02267L, 644998"
913672721371518415,Townhouse in San Diego · 3 bedrooms · 3 beds · 3.5 baths,29659386,David,,Allied Gardens,32.8141742,-117.082973,Entire home/apt,225,31,0,,,1,312,0,
913772876741063674,Rental unit in San Diego · ★5.0 · 2 bedrooms · 3 beds · 1 bath,38285030,Sandra,,Pacific Beach,32.8030759,-117.2537617,Entire home/apt,202,3,3,2023-08-21,1.61,4,79,3,"STR-00926L, 631223"
911088756106101665,Rental unit in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,519310437,Monica,,Little Italy,32.7202317,-117.168131,Entire home/apt,155,31,4,2023-09-02,3.16,1,259,4,"STR-08879L, 649981"
911175876653226913,Home in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,96133114,Alex,,Kensington,32.759162821030834,-117.10584598250853,Entire home/apt,116,2,7,2023-08-28,2.76,4,57,7,"STR-08384L, 649852"
911416985721848648,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,123026612,Taylor,,Balboa Park,32.71744668550584,-117.13571509141217,Entire home/apt,125,4,4,2023-09-04,2.79,1,260,4,"STR-08381L, 649842"
913798322129344550,Home in San Diego · 4 bedrooms · 4 beds · 5 baths,215084034,Tony,,Loma Portal,32.74633172417556,-117.21635813172722,Entire home/apt,731,2,1,2023-07-30,0.59,1,4,1,"STR-08317L, 649681"
913821876365487031,Guesthouse in Chula Vista · ★New · 1 bedroom · 1 bed · 1 bath,4833392,Crystal,,Northwest,32.63611228208599,-117.08142352150362,Entire home/apt,90,30,0,,,2,257,0,
911583738986766535,Villa in San Diego · 3 bedrooms · 10 beds · 3 baths,465791994,Ginger,,Mission Bay,32.7891168,-117.2543122,Entire home/apt,2081,2,0,,,5,21,0,"STR-03313L, 601044"
913862982321036393,Home in San Diego · 8 bedrooms · 13 beds · 6.5 baths,343589561,Elizabeth,,Loma Portal,32.74935,-117.22431,Entire home/apt,1800,3,0,,,4,34,0,"STR-04514L, 638751"
913867084442512385,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,35661214,John,,Marina,32.714477279911115,-117.17158897993905,Entire home/apt,379,31,0,,,26,343,0,Exempt
911658272599327446,Home in San Diego · 1 bedroom · 1 bed · 1 bath,47769923,Anna-Laura,,Linda Vista,32.786507842668414,-117.18013215158295,Entire home/apt,110,31,0,,,1,112,0,
913871690453603517,Home in Del Mar · 5 bedrooms · 6 beds · 5.5 baths,38690778,Bluewater Vacation Homes,,Torrey Pines,32.93276,-117.25151,Entire home/apt,619,1,2,2023-07-31,0.79,100,337,2,"STR-03919L, 519795"
913902744275692840,Home in Del Mar · 4 bedrooms · 4 beds · 4.5 baths,38690778,Bluewater Vacation Homes,,Del Mar Heights,32.93474,-117.25178,Entire home/apt,584,1,1,2023-08-13,0.81,100,343,1,"STR-03919L, 519795"
911767589175496882,Guesthouse in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,59743691,Trevor,,North Hills,32.74083602820634,-117.1310155838728,Entire home/apt,150,2,23,2023-09-11,8.21,1,45,23,"STR-08074L, 647671"
911793162609589649,Home in San Diego · ★4.80 · Studio · 1 bed · 1 bath,234893241,Minji,,Mira Mesa,32.90765,-117.15339,Entire home/apt,149,1,5,2023-08-20,1.60,13,170,5,"STR-08204L, 649304"
914084300744348082,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,278711982,Susan,,Bay Park,32.79032918534288,-117.191879577244,Entire home/apt,521,2,4,2023-09-03,1.85,1,20,4,"STR-08357L, 637457"
911853927365252490,Home in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,357538809,Angela,,Loma Portal,32.7474202,-117.2439809,Entire home/apt,312,3,4,2023-08-09,1.67,2,362,4,"STR-08123L, 648244"
914119214286648041,Home in San Diego · 4 bedrooms · 8 beds · 4 baths,8281647,Nate,,Wooded Area,32.71969134021613,-117.25404213764826,Entire home/apt,2786,4,0,,,17,365,0,"STR-03823L, 645565"
914201294545413982,Home in San Diego · 1 bedroom · 2 beds · 1 private bath,20239212,Zein,,Carmel Valley,32.910300732631434,-117.20167412919704,Private room,135,1,2,2023-08-07,1.11,3,70,2,"STR-08075L, 649270"
912083126483368484,Rental unit in San Diego · ★4.67 · 2 bedrooms · 2 beds · 2 baths,66208612,Lynn,,Normal Heights,32.756604042929396,-117.11633813232339,Entire home/apt,186,28,3,2023-07-26,1.38,1,320,3,"STR-08352L, 649641"
914265064748158687,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,435248151,Annette Caroline,,East Village,32.70992,-117.14925,Private room,147,31,0,,,1,364,0,
912162767411322974,Home in San Diego · ★4.90 · 1 bedroom · 2 beds · 1 bath,80779104,Angelo,,Bay Park,32.805927288124764,-117.21058949736042,Entire home/apt,118,2,21,2023-09-10,7.33,2,338,21,"STR-08336L, 649642"
914520309758806633,Rental unit in San Diego · ★4.85 · 1 bedroom · 3 beds · 1 bath,45483825,Rex,,Pacific Beach,32.793240864817,-117.24441608347352,Entire home/apt,154,3,13,2023-09-11,4.24,9,357,13,"STR-06001L, 646465"
912292653141510563,Home in San Diego · 2 bedrooms · 2 beds · 1 bath,486034681,Kimberley,,La Jolla,32.82858810761071,-117.27533295062646,Entire home/apt,171,3,2,2023-09-16,1.20,5,322,2,"STR-08326L, 649701"
914539958004368724,Rental unit in San Diego · ★4.58 · 4 bedrooms · 7 beds · 2.5 baths,520206197,Kim,,Mission Bay,32.78973522639392,-117.24029519638309,Entire home/apt,299,2,12,2023-09-02,4.44,1,329,12,"STR-08315L, 635702"
912338015572577694,Rental unit in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,438494763,Nina,,East Village,32.71102,-117.14879,Entire home/apt,177,1,12,2023-09-03,4.04,2,313,12,"STR-05890L, 645779"
912348085119167096,Home in San Diego · 1 bedroom · 1 bed · 1 bath,517692618,Ginny,,Mission Bay,32.76531,-117.25082,Entire home/apt,236,3,1,2023-08-28,1,2,250,1,"STR-00676L, 518822"
914560988032471241,Home in Chula Vista · ★5.0 · 2 bedrooms · 2 beds · 1 bath,179598312,Mr.Z,,Northwest,32.624589157779475,-117.0710472379819,Entire home/apt,149,2,4,2023-08-28,2.73,1,243,4,STR23-0055
914561306340784177,Camper/RV in San Diego · ★4.73 · 1 bedroom · 3 beds · 1 bath,520212805,Edgar,,City Heights East,32.74589,-117.09626,Entire home/apt,65,31,15,2023-09-04,5.36,1,360,15,"STR-08347L, 649761"
912393281705945729,Rental unit in San Diego · 2 bedrooms · 2 beds · 2 baths,22012010,Edgar,,Pacific Beach,32.79636,-117.25514,Entire home/apt,163,2,0,,,56,311,0,"STR-02957L, 600361"
914640230219731094,Home in San Diego · 2 bedrooms · 2 beds · 1 bath,10569140,Kenneth,,City Heights West,32.745968120872966,-117.11717045285079,Entire home/apt,150,2,2,2023-09-04,0.92,1,352,2,"STR-08471L, 649723"
912441957055936465,Home in San Diego · 4 bedrooms · 8 beds · 4 baths,22012010,Edgar,,Mission Bay,32.78697,-117.25337,Entire home/apt,354,2,1,2023-08-27,1,56,344,1,"STR-01223L, 519239"
912442968325010525,Home in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,471188701,Drift Vacation Homes,,La Jolla,32.82962752208443,-117.28057108261092,Entire home/apt,302,31,6,2023-09-05,2.34,59,348,6,"STR-06610L, 647887"
912452950889304322,Rental unit in San Diego · ★4.93 · 1 bedroom · 1 bed · 1 bath,43349223,Evan,,Little Italy,32.72578,-117.16986,Entire home/apt,200,2,14,2023-09-13,5.12,76,55,14,"STR-08293L, 649631"
912495735576777369,Home in San Diego · ★4.80 · 4 bedrooms · 7 beds · 3 baths,34879272,Excelsior Stays,,Kensington,32.76624,-117.10231,Entire home/apt,294,2,5,2023-08-06,1.60,6,19,5,"STR-06643L, 647941"
912511827964190499,Home in San Diego · 3 bedrooms · 4 beds · 2.5 baths,87206119,Love Living,,San Carlos,32.80362,-117.07893,Entire home/apt,295,31,0,,,3,126,0,
914699389822808901,Home in San Diego · 3 bedrooms · 5 beds · 3 baths,346461466,Alan,,West University Heights,32.75995,-117.15406,Entire home/apt,800,2,0,,,1,0,0,"STR-08035L, 649083"
914872806838589919,Home in San Diego · ★4.67 · 3 bedrooms · 3 baths,2772383,San Diego,,Mission Bay,32.7923,-117.24177,Entire home/apt,266,3,3,2023-08-05,1.41,47,335,3,"STR-01284L, 638093"
914873349543139940,Home in San Diego · 4 bedrooms · 2 baths,2772383,San Diego,,Loma Portal,32.75027,-117.24113,Entire home/apt,516,3,0,,,47,306,0,"STR-05023L, 620721"
915144662350576119,Loft in San Diego · Studio · 1 bed · 1 bath,126644161,Evolve,,La Jolla,32.84868,-117.27547,Entire home/apt,384,2,1,2023-07-01,0.37,84,361,1,"STR-05131L, 644981"
912521785065244814,Condo in San Diego · ★5.0 · 1 bedroom · 3 beds · 1 bath,386314740,Sonia,,Mission Bay,32.78391123986768,-117.25342911904907,Entire home/apt,208,2,6,2023-09-17,6,1,117,6,"STR-08180L, 649202"
915144687455452857,Condo in San Diego · ★4.86 · 1 bedroom · 2 beds · 1 bath,456511812,Evolve,,La Jolla,32.84868,-117.27548,Entire home/apt,384,2,7,2023-07-30,2.28,5,356,7,"STR-05131L, 644981"
915144808691097919,Condo in San Diego · ★4.17 · 1 bedroom · 2 beds · 1 bath,126644161,Evolve,,La Jolla,32.84868,-117.27548,Entire home/apt,384,2,6,2023-07-30,1.96,84,362,6,"STR-05131L, 644981"
915144814126280627,Condo in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,456511812,Evolve,,La Jolla,32.84868,-117.27548,Entire home/apt,487,2,4,2023-07-30,1.56,5,364,4,"STR-05131L, 644981"
912535145588847713,Rental unit in San Diego · ★4.89 · 1 bedroom · 1 bed · 1 bath,45483825,Rex,,Mission Bay,32.7925729,-117.245073,Entire home/apt,149,3,19,2023-09-03,6.79,9,360,19,"STR-05999L, 646442"
915167606546354288,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2 baths,120424676,Jaime,,Pacific Beach,32.7983991,-117.2350583,Entire home/apt,175,3,6,2023-09-04,2.37,5,149,6,"STR-01151L, 643426"
912552617156939404,Condo in San Diego · ★New · 1 bedroom · 2 beds · 1 bath,228618394,Above And Abroad,,East Village,32.71287,-117.15792,Entire home/apt,162,31,0,,,6,353,0,
912579399669225532,Home in San Diego · ★4.50 · 3 bedrooms · 3 beds · 2 baths,172202422,Lifestyle Property Management,,Pacific Beach,32.79522,-117.23505,Entire home/apt,273,1,6,2023-09-09,3.67,2,155,6,"STR-08459L, 648613"
912645507735739048,Rental unit in San Diego · 2 bedrooms · 3 beds · 1 bath,35661214,John,,Core,32.7178,-117.15957,Entire home/apt,155,31,0,,,26,360,0,
915225663000492074,Condo in San Diego · 2 bedrooms · 4 beds · 2 baths,520363409,Nick,,Pacific Beach,32.8042767,-117.2557224,Entire home/apt,217,3,0,,,1,251,0,"STR-01133L, 632705"
912672722968399880,Home in San Diego · 2 bedrooms · 3 beds · 1 bath,35661214,John,,East Village,32.69844,-117.14539,Entire home/apt,161,124,0,,,26,365,0,
912865104464153126,Home in San Diego · ★5.0 · 2 bedrooms · 5 beds · 3 baths,38190355,Anna,,Pacific Beach,32.80014,-117.25224,Entire home/apt,401,4,3,2023-09-04,1.80,2,346,3,"STR-01697L, 609921"
915325232938842027,Rental unit in San Diego · 2 bedrooms · 2 beds · 2 baths,33387621,Art,,Mission Bay,32.7738169,-117.2512112,Entire home/apt,250,7,0,,,1,289,0,"STR-01155L, 519632"
912865114378799312,Townhouse in San Diego · 3 bedrooms · 5 beds · 4 baths,38190355,Anna,,Pacific Beach,32.799149606548674,-117.25367087695592,Entire home/apt,446,4,2,2023-09-05,2,2,356,2,"STR-02090L, 619585"
912922276129467129,Rental unit in San Diego · ★4.80 · Studio · 1 bed · 1 bath,38285030,Sandra,,Core,32.71847,-117.15658,Entire home/apt,90,3,10,2023-09-14,4.17,4,120,10,"STR-01801L, 632623"
915516099376631160,Home in San Diego · 3 bedrooms · 4 beds · 3.5 baths,71890600,John,,South Park,32.7166293,-117.1251082,Entire home/apt,390,2,1,2023-07-30,0.59,1,0,1,"STR-08380L, 649768"
913010153327898502,Rental unit in San Diego · ★5.0 · 1 bedroom · 2 beds · 1 bath,38285030,Sandra,,Cortez Hill,32.7194351,-117.1576061,Entire home/apt,122,3,7,2023-09-09,2.80,4,154,7,"STR-01749L, 632622"
915562327468929181,Rental unit in San Diego · 1 bedroom · 4 beds · 5 shared baths,401278868,Nicole And Joe,,Gaslamp Quarter,32.71194,-117.16055,Shared room,999,1,0,,,14,270,0,Exempt
913015470217845916,Home in San Diego · ★4.93 · 2 bedrooms · 2 beds · 1 bath,406085034,Christamaria,,Ocean Beach,32.72971,-117.2505,Entire home/apt,218,3,15,2023-09-06,4.89,7,337,15,"STR-08299L, 649488"
913071003697384311,Rental unit in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,519832286,Serena,,Bay Park,32.79346,-117.20431,Entire home/apt,200,2,12,2023-09-17,3.87,1,323,12,"STR-08300L, 649634"
915995774715110741,Home in San Diego · ★5.0 · 2 bedrooms · 3 beds · 2 baths,89923328,William,,North Hills,32.75955892348071,-117.12915337298567,Entire home/apt,260,1,6,2023-08-19,2.40,1,55,6,"STR-08404L, 649864"
913081140715521903,Rental unit in San Diego · 1 bedroom · 2 beds · 1 bath,215748349,Alexander,,La Jolla,32.812676390724064,-117.2675707198024,Entire home/apt,173,31,1,2023-08-08,0.71,1,229,1,
916231822724977492,Home in San Diego · ★4.90 · 3 bedrooms · 3 beds · 2.5 baths,1483651,Sabrina,,Del Cerro,32.7939,-117.07144,Entire home/apt,281,4,10,2023-09-05,3.61,1,109,10,"STR-03432L, 645116"
916246115225628033,Hotel in San Diego · ★New · Studio · 1 bed · 1 shared bath,308578179,N,,Gaslamp Quarter,32.7150106,-117.1597926,Private room,279,1,0,,,2,56,0,Exempt
913120708291909447,Rental unit in San Diego · ★4.92 · 2 bedrooms · 2 beds · 1 bath,125444529,Cody,,Midtown,32.74851,-117.16361,Entire home/apt,168,2,12,2023-09-04,3.83,38,97,12,"STR-05898L, 646715"
913171518221767461,Rental unit in San Diego · 1 bedroom · 2 beds · 1 bath,35661214,John,,Core,32.71794116770315,-117.15937780555154,Entire home/apt,145,31,0,,,26,365,0,
913189707988288743,Rental unit in San Diego · 2 bedrooms · 3 beds · 1 bath,464088725,Prestige,,Gaslamp Quarter,32.71257,-117.16081,Entire home/apt,253,31,0,,,4,142,0,Exempt
916515129133930242,Rental unit in San Diego · ★4.88 · 1 bedroom · 3 beds · 1 bath,72704819,Paul,,Bay Park,32.80261021571393,-117.21057036849919,Entire home/apt,129,1,8,2023-09-17,3.64,1,60,8,"STR-08353L, 649765"
916716565476254910,Rental unit in San Diego · ★New · 2 bedrooms · 2 beds · 2 baths,3670619,Reid,,Park West,32.73459776165727,-117.15967331081627,Entire home/apt,650,5,1,2023-08-13,0.81,1,85,1,"STR-08719L, 649985"
913220617811810387,Home in San Diego · Studio · 1 bed · 1 bath,52827487,Vicki,,City Heights West,32.73490825583182,-117.10196838351716,Entire home/apt,145,1,0,,,3,338,0,"STR-07290L, 648509"
913227689895743848,Home in San Diego · 3 bedrooms · 2 baths,2772383,San Diego,,La Jolla,32.83328,-117.2762,Entire home/apt,362,3,2,2023-07-29,0.92,47,312,2,"STR-02424L, 631246"
913256641557625965,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,339697209,Dan,,Pacific Beach,32.8047095,-117.2340521,Entire home/apt,116,31,0,,,17,352,0,
913276321001944152,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,339697209,Dan,,Mira Mesa,32.9041838,-117.1246446,Entire home/apt,105,31,1,2023-07-28,0.57,17,44,1,
916916782128325753,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,3227274,Jo-Anna,,Bay Park,32.78818,-117.20535,Entire home/apt,95,31,1,2023-07-31,0.60,1,169,1,
918932394780453364,Townhouse in San Diego · 2 bedrooms · 5 beds · 2 baths,3017970,Surf Style,,Mission Bay,32.7824258,-117.2513643,Entire home/apt,342,3,0,,,156,295,0,"STR-05035L, 631886"
916964619207575436,Home in San Diego · ★4.67 · 3 bedrooms · 3 beds · 2 baths,184698366,Coast To Cactus,,University City,32.85829,-117.19118,Entire home/apt,144,1,3,2023-08-06,1.05,8,359,3,"STR-03865L, 645695"
918954509930568604,Home in San Diego · ★5.0 · 6 bedrooms · 6 beds · 4 baths,237476086,Yuval,,Bay Park,32.7977,-117.20555,Entire home/apt,706,2,16,2023-09-10,6.23,1,215,16,"STR-01462L, 644522"
916992583309599693,Home in San Diego · 1 bedroom · 1 bed · 1 shared bath,509856208,Sweet Home Stays,,College Area,32.76696,-117.08006,Private room,169,2,1,2023-07-22,0.51,5,251,1,"STR-07132L, 648460"
918957060687422263,Rental unit in San Diego · ★4.91 · 1 bedroom · 2 beds · 1 bath,390706460,Jay,,East Village,32.71176762169213,-117.15129182486179,Entire home/apt,109,2,11,2023-09-11,4.12,30,219,11,"STR-08349L, 635344"
918958066711855251,Home in San Diego · 4 bedrooms · 4 beds · 3 baths,499662709,Coast Vacation Homes,,Wooded Area,32.7216151,-117.2534096,Entire home/apt,497,1,0,,,64,351,0,"STR-00851L, 606682"
918981215133485158,Rental unit in San Diego · 2 bedrooms · 2 beds · 2 baths,137688046,Amazing,,Mission Bay,32.7915404,-117.2392268,Entire home/apt,220,31,2,2023-08-02,0.74,5,13,2,Exempt
917007759901565746,Camper/RV in Chula Vista · 1 bedroom · 3 beds · 1 bath,164482438,Xavier,,Southwest,32.5987983,-117.0494802,Entire home/apt,120,30,1,2023-07-15,0.45,1,171,1,Exempt
919072476567334008,Townhouse in San Diego · 2 bedrooms · 3 beds · 2 baths,508917946,San Diego,,Mission Bay,32.77414276900307,-117.25003370522374,Entire home/apt,230,31,0,,,6,258,0,
919118634804824328,Guest suite in San Diego · ★5.0 · Studio · 1 bed · 1 bath,35914087,Ryan,,Rolando,32.76234753854876,-117.06159430998163,Entire home/apt,91,2,12,2023-09-14,4.80,1,143,12,"STR-07327L, 648668"
917380252829220288,Rental unit in San Diego · 2 bedrooms · 2 beds · 2 baths,520872100,Matthew,,East Village,32.706729,-117.155017,Entire home/apt,728,2,2,2023-08-14,1.36,1,161,2,"STR-08364L, 649769"
917407559080119434,Rental unit in San Diego · ★4.57 · 1 bedroom · 2 beds · 1 bath,390706460,Jay,,East Village,32.71194,-117.15112,Entire home/apt,105,2,14,2023-09-04,4.72,30,332,14,"STR-08333L, 635346"
919419878323505758,Rental unit in San Diego · ★4.73 · 2 bedrooms · 3 beds · 1 bath,319116247,Julia & Thomas,,Gaslamp Quarter,32.71552203283059,-117.16067165684966,Entire home/apt,159,2,11,2023-09-11,3.98,9,351,11,"STR-08587L, 649996"
919447376421063460,Rental unit in San Diego · 1 bedroom · 1 bed · 1 shared bath,71985755,Ron,,East Village,32.71077054091272,-117.15169409150661,Private room,71,31,1,2023-09-04,1,1,263,1,
919551613406171821,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,31166114,Liza,,North Hills,32.75152,-117.1415,Entire home/apt,116,2,2,2023-08-06,1.18,2,137,2,"STR-07052L, 648366"
917519878649722164,Rental unit in San Diego · ★New · 3 bedrooms · 4 beds · 2.5 baths,505235243,Stephanie,,Moreno Mission,32.7666926,-117.1942302,Entire home/apt,289,31,0,,,1,232,0,
917593295235612040,Home in San Diego · 3 bedrooms · 3 beds · 2 baths,471188701,Drift Vacation Homes,,La Jolla,32.81116,-117.2678,Entire home/apt,456,1,1,2023-08-03,0.64,59,236,1,"STR-02600L, 519957"
919556280823310980,Rental unit in San Diego · 3 bedrooms · 3 beds · 2.5 baths,521436422,Audrey,,Marina,32.71045110457901,-117.16423494232788,Entire home/apt,325,31,0,,,2,363,0,
919578262398028405,Home in San Diego · ★4.93 · 3 bedrooms · 3 beds · 3 baths,273032749,Austin,,Mission Bay,32.7727266,-117.251864,Entire home/apt,426,3,14,2023-09-10,5.19,1,236,14,"STR-01374L, 519719"
917629209375752991,Rental unit in San Diego · ★4.80 · 1 bedroom · 1 bed · 1 bath,5474712,Sirena,,East Village,32.71297,-117.1506,Entire home/apt,131,1,5,2023-09-05,2.46,2,136,5,"STR-05890L, 645779"
917672715886135310,Home in Del Mar · 4 bedrooms · 5 beds · 3.5 baths,162283241,Kimberly,,Del Mar Heights,32.933659354544254,-117.2465179091635,Entire home/apt,467,1,2,2023-08-19,1.28,14,325,2,"STR-03611L, 604921"
919624144230042980,Rental unit in San Diego · ★4.75 · 1 bedroom · 1 bed · 1 bath,8735628,Cindy,,Mission Bay,32.7615826,-117.2515577,Entire home/apt,145,3,4,2023-07-29,1.79,36,297,4,"STR-02188L, 519316"
919635079065079111,Rental unit in San Diego · 2 bedrooms · 3 beds · 1 bath,8735628,Cindy,,Mission Bay,32.761658,-117.2515572,Entire home/apt,258,3,1,2023-07-31,0.60,36,296,1,"STR-04828L, 519129"
919651415153293754,Home in San Diego · 2 bedrooms · 3 beds · 2 baths,499662709,Coast Vacation Homes,,Mission Bay,32.766538,-117.2514791,Entire home/apt,347,1,1,2023-08-27,1,64,345,1,"STR-01366L, 615441"
917699972660087554,Home in Chula Vista · ★5.0 · 1 bedroom · 1 shared bath,458737559,Jose,,Otay Ranch,32.62972,-116.94457,Private room,53,1,19,2023-09-07,6.63,1,68,19,STR23-0059
919742466109748239,Home in San Diego · 4 bedrooms · 6 beds · 2 baths,113421970,La Jolla,,Pacific Beach,32.8106962,-117.2238616,Entire home/apt,495,3,1,2023-08-27,1,77,352,1,"STR-00213L, 637432"
917729379466230742,Rental unit in San Diego · Studio · 1 bed · 1 bath,503323481,Diego,,North Hills,32.75132563029792,-117.13003654259386,Entire home/apt,91,2,2,2023-09-04,2,2,15,2,"STR-07013L, 629998"
919839685792787320,Townhouse in San Diego · 3 bedrooms · 3 baths,2772383,San Diego,,Mission Bay,32.78193,-117.25176,Entire home/apt,341,3,1,2023-07-05,0.39,47,101,1,"STR-04817L, 519730"
917813655464941601,Rental unit in San Diego · 1 bedroom · 2 beds · 1 bath,454179757,By The Sea Vacation Rentals,,Pacific Beach,32.80148,-117.2588,Entire home/apt,260,2,0,,,2,348,0,"STR-02252L, 600427"
919840147728087738,Townhouse in San Diego · 3 bedrooms · 3 baths,2772383,San Diego,,Mission Bay,32.78193,-117.25176,Entire home/apt,351,3,0,,,47,334,0,"STR-02425L, 519731"
919856348390439840,Home in San Diego · 3 bedrooms · 4 beds · 2 baths,126644161,Evolve,,Clairemont Mesa,32.81155,-117.15702,Entire home/apt,225,2,0,,,84,341,0,"STR-08083L, 649261"
919872597088822696,Rental unit in San Diego · ★4.68 · 1 bedroom · 2 beds · 5 shared baths,401278868,Nicole And Joe,,Gaslamp Quarter,32.71242,-117.16045,Shared room,38,1,22,2023-09-05,8.46,14,365,22,Exempt
918018494200973200,Home in San Diego · ★5.0 · 3 bedrooms · 4 beds · 2 baths,7957282,Devon,,La Jolla,32.81406064358703,-117.26720843464138,Entire home/apt,409,2,3,2023-07-31,1.48,1,200,3,"STR-08532L, 630286"
919905246905179518,Rental unit in San Diego · Studio · 1 bed · 1 bath,8735628,Cindy,,Pacific Beach,32.8030542,-117.2586933,Entire home/apt,134,3,0,,,36,323,0,"STR-01902L, 638111"
919906241865425507,Condo in Chula Vista · 2 bedrooms · 3 beds · 2.5 baths,51672789,Liza,,Northwest,32.63872823549122,-117.08121879697687,Private room,108,31,0,,,3,55,0,
919915682707487549,Rental unit in San Diego · ★New · 1 bedroom · 1 bed · 1 bath,342476632,Yarlo,,East Village,32.70654613404771,-117.15473134070635,Entire home/apt,264,1,1,2023-09-04,1,1,132,1,"STR-08794L, 649987"
918054248893199559,Rental unit in San Diego · Studio · 1 bed · 1 bath,13833416,Zachary,,Core,32.71565,-117.15523,Entire home/apt,170,32,0,,,1,269,0,
918061558046702133,Home in San Diego · 3 bedrooms · 5 beds · 1 bath,266789930,Diana,,Pacific Beach,32.80666436054797,-117.2574484650818,Entire home/apt,518,4,0,,,7,179,0,"STR-03037L, 630990"
920021652485745131,Home in San Diego · ★4.95 · 1 bedroom · 1 bed · 1.5 shared baths,94317684,Minh,,Valencia Park,32.7035085,-117.0777685,Private room,40,1,19,2023-08-31,7.04,2,53,19,"STR-05850L, 632565"
918106984470987870,Condo in San Diego · 1 bedroom · 3 beds · 1 bath,8184593,Marc,,Pacific Beach,32.80145,-117.25864,Entire home/apt,294,3,1,2023-09-05,1,22,293,1,"STR-02238L, 600423"
920125589701206519,Hotel in San Diego · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Sorrento Valley,32.90617801773288,-117.17382619607119,Private room,999,1,0,,,25,354,0,Exempt
920156927751630983,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,37055307,Melissa,,Marina,32.709002440302484,-117.16263283540489,Entire home/apt,176,30,3,2023-07-29,1.15,3,0,3,"STR-08228L, 649451"
920157786742891800,Hotel in San Diego · 1 bedroom · 2 beds · 1 bath,501999514,RoomPicks,,Sorrento Valley,32.906577498970464,-117.17384947591412,Private room,999,1,1,2023-07-15,0.45,25,236,1,Exempt
920162913174056731,Hotel in San Diego · 2 bedrooms · 2 beds · 1 bath,501999514,RoomPicks,,Sorrento Valley,32.90673839614818,-117.17612604349854,Private room,999,1,1,2023-08-13,0.81,25,353,1,Exempt
920172333149857406,Hotel in San Diego · 2 bedrooms · 3 beds · 1 bath,501999514,RoomPicks,,Sorrento Valley,32.90691,-117.1745,Private room,999,1,0,,,25,358,0,Exempt
918148573078751738,Rental unit in San Diego · ★New · 1 bedroom · 1 bed · 1 bath,71030757,Yoni,,Gaslamp Quarter,32.71557,-117.16064,Entire home/apt,220,1,1,2023-08-06,0.68,1,365,1,Exempt
918162457422200844,Rental unit in San Diego · 3 bedrooms · 7 beds · 2 baths,8735628,Cindy,,Mission Bay,32.7616706,-117.2516146,Entire home/apt,526,3,0,,,36,249,0,"STR-03049L, 519164"
